d,imagen,persona_real,persona_predicha,distance,correcta
30,Test/s14/9.pgm,14,22,12.957572937011719,False
30,Test/s14/10.pgm,14,14,11.110681533813477,True
30,Test/s15/6.pgm,15,15,3.3245034217834473,True
30,Test/s15/7.pgm,15,15,3.636411428451538,True
30,Test/s15/8.pgm,15,15,7.522672653198242,True
30,Test/s15/9.pgm,15,15,4.589825630187988,True
30,Test/s15/10.pgm,15,15,2.896852493286133,True
30,Test/s16/6.pgm,16,16,9.049561500549316,True
30,Test/s16/7.pgm,16,16,9.34082317352295,True
30,Test/s16/8.pgm,16,16,10.082963943481445,True
30,Test/s16/9.pgm,16,16,8.41519546508789,True
30,Test/s16/10.pgm,16,16,6.216622352600098,True
30,Test/s17/6.pgm,17,36,8.671908378601074,False
30,Test/s17/7.pgm,17,36,11.681931495666504,False
30,Test/s17/8.pgm,17,36,9.650321006774902,False
30,Test/s17/9.pgm,17,36,10.728463172912598,False
30,Test/s17/10.pgm,17,36,10.656289100646973,False
30,Test/s18/6.pgm,18,18,6.237619400024414,True
30,Test/s18/7.pgm,18,18,6.584392070770264,True
30,Test/s18/8.pgm,18,18,3.8227999210357666,True
30,Test/s18/9.pgm,18,18,5.879758834838867,True
30,Test/s18/10.pgm,18,40,6.913283348083496,False
30,Test/s19/6.pgm,19,19,6.346217155456543,True
30,Test/s19/7.pgm,19,19,6.962923049926758,True
30,Test/s19/8.pgm,19,19,6.549694538116455,True
30,Test/s19/9.pgm,19,15,11.293425559997559,False
30,Test/s19/10.pgm,19,19,4.845331192016602,True
30,Test/s20/6.pgm,20,20,2.2146406173706055,True
30,Test/s20/7.pgm,20,20,5.371777057647705,True
30,Test/s20/8.pgm,20,38,9.813802719116211,False
30,Test/s20/9.pgm,20,20,8.254898071289062,True
30,Test/s20/10.pgm,20,20,3.2990310192108154,True
30,Test/s21/6.pgm,21,21,4.491042613983154,True
30,Test/s21/7.pgm,21,21,5.95890474319458,True
30,Test/s21/8.pgm,21,21,5.650256633758545,True
30,Test/s21/9.pgm,21,21,3.6548516750335693,True
30,Test/s21/10.pgm,21,21,4.461226463317871,True
30,Test/s22/6.pgm,22,22,5.728763103485107,True
30,Test/s22/7.pgm,22,22,3.032689332962036,True
30,Test/s22/8.pgm,22,22,3.1734957695007324,True
30,Test/s22/9.pgm,22,22,3.390854597091675,True
30,Test/s22/10.pgm,22,22,3.453871726989746,True
30,Test/s23/6.pgm,23,23,2.311232805252075,True
30,Test/s23/7.pgm,23,23,5.928928375244141,True
30,Test/s23/8.pgm,23,23,2.7089555263519287,True
30,Test/s23/9.pgm,23,38,6.058587551116943,False
30,Test/s23/10.pgm,23,23,4.023092269897461,True
30,Test/s24/6.pgm,24,24,3.6273269653320312,True
30,Test/s24/7.pgm,24,24,3.9758641719818115,True
30,Test/s24/8.pgm,24,24,5.934206962585449,True
30,Test/s24/9.pgm,24,24,6.050020694732666,True
30,Test/s24/10.pgm,24,24,5.722215175628662,True
30,Test/s25/6.pgm,25,25,5.2284088134765625,True
30,Test/s25/7.pgm,25,25,3.6743197441101074,True
30,Test/s25/8.pgm,25,25,6.085399627685547,True
30,Test/s25/9.pgm,25,25,7.544987201690674,True
30,Test/s25/10.pgm,25,25,3.7605888843536377,True
30,Test/s26/6.pgm,26,26,6.533184051513672,True
30,Test/s26/7.pgm,26,26,9.76189136505127,True
30,Test/s26/8.pgm,26,26,5.205751895904541,True
30,Test/s26/9.pgm,26,26,7.974631309509277,True
30,Test/s26/10.pgm,26,26,5.690185070037842,True
30,Test/s27/6.pgm,27,17,10.387845039367676,False
30,Test/s27/7.pgm,27,17,10.739956855773926,False
30,Test/s27/8.pgm,27,17,10.926899909973145,False
30,Test/s27/9.pgm,27,27,9.960413932800293,True
30,Test/s27/10.pgm,27,27,5.809525012969971,True
30,Test/s28/6.pgm,28,28,2.788816213607788,True
30,Test/s28/7.pgm,28,28,4.874399185180664,True
30,Test/s28/8.pgm,28,37,8.70241641998291,False
30,Test/s28/9.pgm,28,28,8.301763534545898,True
30,Test/s28/10.pgm,28,28,6.274986743927002,True
30,Test/s29/6.pgm,29,29,2.699467420578003,True
30,Test/s29/7.pgm,29,29,4.083841800689697,True
30,Test/s29/8.pgm,29,29,5.524246692657471,True
30,Test/s29/9.pgm,29,29,5.953714370727539,True
30,Test/s29/10.pgm,29,29,5.447508811950684,True
30,Test/s30/6.pgm,30,30,5.1583356857299805,True
30,Test/s30/7.pgm,30,30,5.625840663909912,True
30,Test/s30/8.pgm,30,30,4.46054744720459,True
30,Test/s30/9.pgm,30,30,8.033284187316895,True
30,Test/s30/10.pgm,30,30,3.5792016983032227,True
30,Test/s31/6.pgm,31,31,8.171195983886719,True
30,Test/s31/7.pgm,31,31,7.221487045288086,True
30,Test/s31/8.pgm,31,31,3.630858898162842,True
30,Test/s31/9.pgm,31,31,4.793613433837891,True
30,Test/s31/10.pgm,31,31,4.4125447273254395,True
30,Test/s32/6.pgm,32,32,7.9369683265686035,True
30,Test/s32/7.pgm,32,2,9.741808891296387,False
30,Test/s32/8.pgm,32,32,6.881533145904541,True
30,Test/s32/9.pgm,32,32,6.7798075675964355,True
30,Test/s32/10.pgm,32,32,9.179478645324707,True
30,Test/s33/6.pgm,33,33,7.52578592300415,True
30,Test/s33/7.pgm,33,33,4.242971420288086,True
30,Test/s33/8.pgm,33,33,8.062519073486328,True
30,Test/s33/9.pgm,33,33,3.992466449737549,True
30,Test/s33/10.pgm,33,33,1.1546916961669922,True
30,Test/s34/6.pgm,34,34,3.7634363174438477,True
30,Test/s34/7.pgm,34,34,3.6069815158843994,True
30,Test/s34/8.pgm,34,34,5.46041202545166,True
30,Test/s34/9.pgm,34,34,7.121598243713379,True
30,Test/s34/10.pgm,34,34,7.4529876708984375,True
30,Test/s35/6.pgm,35,35,8.43562126159668,True
30,Test/s35/7.pgm,35,25,9.395581245422363,False
30,Test/s35/8.pgm,35,35,7.560560703277588,True
30,Test/s35/9.pgm,35,35,7.365358352661133,True
30,Test/s35/10.pgm,35,35,7.506737232208252,True
30,Test/s36/6.pgm,36,24,10.401885032653809,False
30,Test/s36/7.pgm,36,36,7.839573383331299,True
30,Test/s36/8.pgm,36,36,3.779465913772583,True
30,Test/s36/9.pgm,36,36,7.393692493438721,True
30,Test/s36/10.pgm,36,17,9.475361824035645,False
30,Test/s37/6.pgm,37,37,3.5103824138641357,True
30,Test/s37/7.pgm,37,37,5.645532608032227,True
30,Test/s37/8.pgm,37,37,4.913435459136963,True
30,Test/s37/9.pgm,37,37,2.722384452819824,True
30,Test/s37/10.pgm,37,37,4.99549674987793,True
30,Test/s38/6.pgm,38,38,3.976013660430908,True
30,Test/s38/7.pgm,38,38,3.574173927307129,True
30,Test/s38/8.pgm,38,38,6.977704048156738,True
30,Test/s38/9.pgm,38,38,5.170417308807373,True
30,Test/s38/10.pgm,38,38,3.094297409057617,True
30,Test/s39/6.pgm,39,39,7.789501190185547,True
30,Test/s39/7.pgm,39,39,7.291525840759277,True
30,Test/s39/8.pgm,39,39,8.284607887268066,True
30,Test/s39/9.pgm,39,39,4.83235502243042,True
30,Test/s39/10.pgm,39,39,7.773967266082764,True
30,Test/s40/6.pgm,40,5,7.827883243560791,False
30,Test/s40/7.pgm,40,40,6.057281494140625,True
30,Test/s40/8.pgm,40,40,4.938192367553711,True
30,Test/s40/9.pgm,40,40,8.40794563293457,True
30,Test/s40/10.pgm,40,40,5.168159008026123,True
40,Test/s1/6.pgm,1,1,9.857093811035156,True
40,Test/s1/7.pgm,1,1,9.64429759979248,True
40,Test/s1/8.pgm,1,1,12.271860122680664,True
40,Test/s1/9.pgm,1,1,10.323724746704102,True
40,Test/s1/10.pgm,1,1,10.778369903564453,True
40,Test/s2/6.pgm,2,2,5.413343906402588,True
40,Test/s2/7.pgm,2,2,5.26257848739624,True
40,Test/s2/8.pgm,2,2,2.7227067947387695,True
40,Test/s2/9.pgm,2,2,7.021501541137695,True
40,Test/s2/10.pgm,2,2,4.798190116882324,True
40,Test/s3/6.pgm,3,3,8.599323272705078,True
40,Test/s3/7.pgm,3,3,8.682669639587402,True
40,Test/s3/8.pgm,3,3,8.859476089477539,True
40,Test/s3/9.pgm,3,3,7.006109714508057,True
40,Test/s3/10.pgm,3,3,6.1894121170043945,True
40,Test/s4/6.pgm,4,4,9.069246292114258,True
40,Test/s4/7.pgm,4,4,3.7650372982025146,True
40,Test/s4/8.pgm,4,4,2.7849042415618896,True
40,Test/s4/9.pgm,4,4,3.652859687805176,True
40,Test/s4/10.pgm,4,4,5.139200210571289,True
40,Test/s5/6.pgm,5,5,2.199312448501587,True
40,Test/s5/7.pgm,5,5,2.4214024543762207,True
40,Test/s5/8.pgm,5,5,7.842984676361084,True
40,Test/s5/9.pgm,5,5,6.660757541656494,True
40,Test/s5/10.pgm,5,40,6.685112953186035,False
40,Test/s6/6.pgm,6,6,4.186858654022217,True
40,Test/s6/7.pgm,6,6,3.6293582916259766,True
40,Test/s6/8.pgm,6,6,6.542542934417725,True
40,Test/s6/9.pgm,6,6,6.582308292388916,True
40,Test/s6/10.pgm,6,6,2.4407029151916504,True
40,Test/s7/6.pgm,7,7,5.777165412902832,True
40,Test/s7/7.pgm,7,7,3.9589953422546387,True
40,Test/s7/8.pgm,7,7,8.083599090576172,True
40,Test/s7/9.pgm,7,7,4.695367813110352,True
40,Test/s7/10.pgm,7,7,5.717730522155762,True
40,Test/s8/6.pgm,8,8,4.295855522155762,True
40,Test/s8/7.pgm,8,8,6.472211837768555,True
40,Test/s8/8.pgm,8,8,3.8352413177490234,True
40,Test/s8/9.pgm,8,8,7.591263771057129,True
40,Test/s8/10.pgm,8,8,4.888952255249023,True
40,Test/s9/6.pgm,9,9,8.74477481842041,True
40,Test/s9/7.pgm,9,38,10.112143516540527,False
40,Test/s9/8.pgm,9,9,6.057014465332031,True
40,Test/s9/9.pgm,9,9,5.740653991699219,True
40,Test/s9/10.pgm,9,9,5.895024299621582,True
40,Test/s10/6.pgm,10,10,9.689286231994629,True
40,Test/s10/7.pgm,10,10,7.627509117126465,True
40,Test/s10/8.pgm,10,10,5.923693656921387,True
40,Test/s10/9.pgm,10,10,11.245224952697754,True
40,Test/s10/10.pgm,10,38,11.182050704956055,False
40,Test/s11/6.pgm,11,11,6.585006237030029,True
40,Test/s11/7.pgm,11,11,7.8662333488464355,True
40,Test/s11/8.pgm,11,15,12.220256805419922,False
40,Test/s11/9.pgm,11,11,8.358264923095703,True
40,Test/s11/10.pgm,11,11,5.055825233459473,True
40,Test/s12/6.pgm,12,12,6.968000888824463,True
40,Test/s12/7.pgm,12,12,4.6762003898620605,True
40,Test/s12/8.pgm,12,12,6.238270282745361,True
40,Test/s12/9.pgm,12,12,7.681973934173584,True
40,Test/s12/10.pgm,12,12,7.2999420166015625,True
40,Test/s13/6.pgm,13,13,6.843335151672363,True
40,Test/s13/7.pgm,13,13,7.26339864730835,True
40,Test/s13/8.pgm,13,13,6.863844871520996,True
40,Test/s13/9.pgm,13,13,5.847099304199219,True
40,Test/s13/10.pgm,13,13,2.2489688396453857,True
40,Test/s14/6.pgm,14,37,11.044581413269043,False
40,Test/s14/7.pgm,14,14,9.7871732711792,True
40,Test/s14/8.pgm,14,14,9.894484519958496,True
40,Test/s14/9.pgm,14,22,13.399385452270508,False
40,Test/s14/10.pgm,14,14,12.152769088745117,True
40,Test/s15/6.pgm,15,15,3.5418574810028076,True
40,Test/s15/7.pgm,15,15,3.950045585632324,True
40,Test/s15/8.pgm,15,15,7.960590362548828,True
40,Test/s15/9.pgm,15,15,4.889538288116455,True
40,Test/s15/10.pgm,15,15,3.330508232116699,True
40,Test/s16/6.pgm,16,16,9.450007438659668,True
40,Test/s16/7.pgm,16,16,9.834492683410645,True
40,Test/s16/8.pgm,16,16,10.709908485412598,True
40,Test/s16/9.pgm,16,16,9.003142356872559,True
40,Test/s16/10.pgm,16,16,6.544900417327881,True
40,Test/s17/6.pgm,17,36,10.736322402954102,False
40,Test/s17/7.pgm,17,36,12.463054656982422,False
40,Test/s17/8.pgm,17,36,10.257081031799316,False
40,Test/s17/9.pgm,17,36,11.614300727844238,False
40,Test/s17/10.pgm,17,36,12.399821281433105,False
40,Test/s18/6.pgm,18,18,6.391876220703125,True
40,Test/s18/7.pgm,18,18,7.112889766693115,True
40,Test/s18/8.pgm,18,18,4.381179332733154,True
40,Test/s18/9.pgm,18,18,6.126213073730469,True
40,Test/s18/10.pgm,18,18,7.301551342010498,True
40,Test/s19/6.pgm,19,19,6.817904949188232,True
40,Test/s19/7.pgm,19,19,7.468825817108154,True
40,Test/s19/8.pgm,19,19,7.159582138061523,True
40,Test/s19/9.pgm,19,15,12.004106521606445,False
40,Test/s19/10.pgm,19,19,4.992169380187988,True
40,Test/s20/6.pgm,20,20,2.5275096893310547,True
40,Test/s20/7.pgm,20,20,6.064679145812988,True
40,Test/s20/8.pgm,20,38,10.629903793334961,False
40,Test/s20/9.pgm,20,20,9.04359245300293,True
40,Test/s20/10.pgm,20,20,3.778920888900757,True
40,Test/s21/6.pgm,21,21,5.011901378631592,True
40,Test/s21/7.pgm,21,21,6.421599388122559,True
40,Test/s21/8.pgm,21,21,6.496417999267578,True
40,Test/s21/9.pgm,21,21,3.9107396602630615,True
40,Test/s21/10.pgm,21,21,4.944197177886963,True
40,Test/s22/6.pgm,22,22,6.277135848999023,True
40,Test/s22/7.pgm,22,22,3.3963265419006348,True
40,Test/s22/8.pgm,22,22,3.44694185256958,True
40,Test/s22/9.pgm,22,22,3.6406962871551514,True
40,Test/s22/10.pgm,22,22,3.9561500549316406,True
40,Test/s23/6.pgm,23,23,2.491501569747925,True
40,Test/s23/7.pgm,23,23,6.367101192474365,True
40,Test/s23/8.pgm,23,23,2.9152143001556396,True
40,Test/s23/9.pgm,23,38,6.799884796142578,False
40,Test/s23/10.pgm,23,23,4.395046710968018,True
40,Test/s24/6.pgm,24,24,3.8771414756774902,True
40,Test/s24/7.pgm,24,24,4.25371789932251,True
40,Test/s24/8.pgm,24,24,6.164567470550537,True
40,Test/s24/9.pgm,24,24,6.7164692878723145,True
40,Test/s24/10.pgm,24,24,6.226003646850586,True
40,Test/s25/6.pgm,25,25,5.345551490783691,True
40,Test/s25/7.pgm,25,25,4.0065083503723145,True
40,Test/s25/8.pgm,25,25,6.312434673309326,True
40,Test/s25/9.pgm,25,25,7.869192600250244,True
40,Test/s25/10.pgm,25,25,4.060270309448242,True
40,Test/s26/6.pgm,26,26,6.642844200134277,True
40,Test/s26/7.pgm,26,26,10.233404159545898,True
40,Test/s26/8.pgm,26,26,5.4195356369018555,True
40,Test/s26/9.pgm,26,26,8.477763175964355,True
40,Test/s26/10.pgm,26,26,5.853395462036133,True
40,Test/s27/6.pgm,27,17,11.907276153564453,False
40,Test/s27/7.pgm,27,4,11.654817581176758,False
40,Test/s27/8.pgm,27,17,11.873096466064453,False
40,Test/s27/9.pgm,27,27,10.417266845703125,True
40,Test/s27/10.pgm,27,27,6.020602226257324,True
40,Test/s28/6.pgm,28,28,2.9689042568206787,True
40,Test/s28/7.pgm,28,28,5.686520576477051,True
40,Test/s28/8.pgm,28,37,9.192741394042969,False
40,Test/s28/9.pgm,28,28,9.799406051635742,True
40,Test/s28/10.pgm,28,28,6.933040142059326,True
40,Test/s29/6.pgm,29,29,2.952794313430786,True
40,Test/s29/7.pgm,29,29,4.452247619628906,True
40,Test/s29/8.pgm,29,29,5.885579586029053,True
40,Test/s29/9.pgm,29,29,6.875799179077148,True
40,Test/s29/10.pgm,29,29,5.888542175292969,True
40,Test/s30/6.pgm,30,30,5.328903675079346,True
40,Test/s30/7.pgm,30,30,5.890855312347412,True
40,Test/s30/8.pgm,30,30,4.767388820648193,True
40,Test/s30/9.pgm,30,30,8.251662254333496,True
40,Test/s30/10.pgm,30,30,3.777155876159668,True
40,Test/s31/6.pgm,31,31,8.625371932983398,True
40,Test/s31/7.pgm,31,31,7.68334436416626,True
40,Test/s31/8.pgm,31,31,3.8449249267578125,True
40,Test/s31/9.pgm,31,31,5.161576747894287,True
40,Test/s31/10.pgm,31,31,4.948733329772949,True
40,Test/s32/6.pgm,32,32,8.442130088806152,True
40,Test/s32/7.pgm,32,2,11.416598320007324,False
40,Test/s32/8.pgm,32,32,7.519479274749756,True
40,Test/s32/9.pgm,32,32,7.427237033843994,True
40,Test/s32/10.pgm,32,32,9.661676406860352,True
40,Test/s33/6.pgm,33,33,8.167689323425293,True
40,Test/s33/7.pgm,33,33,4.838738441467285,True
40,Test/s33/8.pgm,33,33,8.410776138305664,True
40,Test/s33/9.pgm,33,33,4.323627471923828,True
40,Test/s33/10.pgm,33,33,1.30856454372406,True
40,Test/s34/6.pgm,34,34,3.850595712661743,True
40,Test/s34/7.pgm,34,34,4.169248104095459,True
40,Test/s34/8.pgm,34,34,5.6100850105285645,True
40,Test/s34/9.pgm,34,34,7.2989091873168945,True
40,Test/s34/10.pgm,34,34,7.569903373718262,True
40,Test/s35/6.pgm,35,35,9.132364273071289,True
40,Test/s35/7.pgm,35,25,10.196981430053711,False
40,Test/s35/8.pgm,35,35,8.437092781066895,True
40,Test/s35/9.pgm,35,35,7.87504243850708,True
40,Test/s35/10.pgm,35,35,8.190947532653809,True
40,Test/s36/6.pgm,36,24,10.765032768249512,False
40,Test/s36/7.pgm,36,36,8.377870559692383,True
40,Test/s36/8.pgm,36,36,4.039496898651123,True
40,Test/s36/9.pgm,36,36,7.594223976135254,True
40,Test/s36/10.pgm,36,17,10.292774200439453,False
40,Test/s37/6.pgm,37,37,3.938065767288208,True
40,Test/s37/7.pgm,37,37,6.222809314727783,True
40,Test/s37/8.pgm,37,37,5.701230525970459,True
40,Test/s37/9.pgm,37,37,2.7978405952453613,True
40,Test/s37/10.pgm,37,37,5.254293918609619,True
40,Test/s38/6.pgm,38,38,4.193955421447754,True
40,Test/s38/7.pgm,38,38,3.9235010147094727,True
40,Test/s38/8.pgm,38,38,7.750468730926514,True
40,Test/s38/9.pgm,38,38,5.797477722167969,True
40,Test/s38/10.pgm,38,38,3.3896076679229736,True
40,Test/s39/6.pgm,39,39,8.429600715637207,True
40,Test/s39/7.pgm,39,39,7.76654052734375,True
40,Test/s39/8.pgm,39,39,8.681153297424316,True
40,Test/s39/9.pgm,39,39,5.248450756072998,True
40,Test/s39/10.pgm,39,39,8.386174201965332,True
40,Test/s40/6.pgm,40,5,8.035727500915527,False
40,Test/s40/7.pgm,40,40,6.6215362548828125,True
40,Test/s40/8.pgm,40,40,5.656364440917969,True
40,Test/s40/9.pgm,40,40,9.19740104675293,True
40,Test/s40/10.pgm,40,40,5.980212211608887,True
60,Test/s1/6.pgm,1,1,10.679030418395996,True
60,Test/s1/7.pgm,1,1,10.143070220947266,True
60,Test/s1/8.pgm,1,1,12.857254028320312,True
60,Test/s1/9.pgm,1,1,10.62458324432373,True
60,Test/s1/10.pgm,1,1,11.368528366088867,True
60,Test/s2/6.pgm,2,2,6.04823637008667,True
60,Test/s2/7.pgm,2,2,5.60207462310791,True
60,Test/s2/8.pgm,2,2,3.1088597774505615,True
60,Test/s2/9.pgm,2,2,7.435122013092041,True
60,Test/s2/10.pgm,2,2,5.201140880584717,True
60,Test/s3/6.pgm,3,3,9.405027389526367,True
60,Test/s3/7.pgm,3,3,9.132906913757324,True
60,Test/s3/8.pgm,3,3,9.589606285095215,True
60,Test/s3/9.pgm,3,3,7.431666851043701,True
60,Test/s3/10.pgm,3,3,6.670559883117676,True
60,Test/s4/6.pgm,4,4,9.910118103027344,True
60,Test/s4/7.pgm,4,4,4.273706912994385,True
60,Test/s4/8.pgm,4,4,3.2322041988372803,True
60,Test/s4/9.pgm,4,4,4.772350311279297,True
60,Test/s4/10.pgm,4,4,5.8839430809021,True
60,Test/s5/6.pgm,5,5,2.6451456546783447,True
60,Test/s5/7.pgm,5,5,2.725280523300171,True
60,Test/s5/8.pgm,5,5,8.730703353881836,True
60,Test/s5/9.pgm,5,5,7.7145280838012695,True
60,Test/s5/10.pgm,5,40,7.130542278289795,False
60,Test/s6/6.pgm,6,6,4.780758380889893,True
60,Test/s6/7.pgm,6,6,4.284748554229736,True
60,Test/s6/8.pgm,6,6,7.148971080780029,True
60,Test/s6/9.pgm,6,6,7.536102771759033,True
60,Test/s6/10.pgm,6,6,2.970034599304199,True
60,Test/s7/6.pgm,7,7,6.622511863708496,True
60,Test/s7/7.pgm,7,7,4.416989326477051,True
60,Test/s7/8.pgm,7,7,8.644627571105957,True
60,Test/s7/9.pgm,7,7,5.332613468170166,True
60,Test/s7/10.pgm,7,7,6.81116247177124,True
60,Test/s8/6.pgm,8,8,4.611420154571533,True
60,Test/s8/7.pgm,8,8,7.1832275390625,True
60,Test/s8/8.pgm,8,8,4.252246856689453,True
60,Test/s8/9.pgm,8,8,8.454991340637207,True
60,Test/s8/10.pgm,8,8,5.488215923309326,True
60,Test/s9/6.pgm,9,9,9.20540714263916,True
60,Test/s9/7.pgm,9,38,10.735832214355469,False
60,Test/s9/8.pgm,9,9,6.600419521331787,True
60,Test/s9/9.pgm,9,9,6.113566875457764,True
60,Test/s9/10.pgm,9,9,6.858612060546875,True
60,Test/s10/6.pgm,10,10,10.205442428588867,True
60,Test/s10/7.pgm,10,10,7.844189643859863,True
60,Test/s10/8.pgm,10,10,6.344370365142822,True
60,Test/s10/9.pgm,10,10,11.7938232421875,True
60,Test/s10/10.pgm,10,38,11.806445121765137,False
60,Test/s11/6.pgm,11,11,7.539552211761475,True
60,Test/s11/7.pgm,11,11,9.1502103805542,True
60,Test/s11/8.pgm,11,15,12.835612297058105,False
60,Test/s11/9.pgm,11,11,9.271143913269043,True
60,Test/s11/10.pgm,11,11,6.571875095367432,True
60,Test/s12/6.pgm,12,12,7.759659290313721,True
60,Test/s12/7.pgm,12,12,5.121372222900391,True
60,Test/s12/8.pgm,12,12,7.02844762802124,True
60,Test/s12/9.pgm,12,12,9.13352108001709,True
60,Test/s12/10.pgm,12,12,8.830521583557129,True
60,Test/s13/6.pgm,13,13,8.130727767944336,True
60,Test/s13/7.pgm,13,13,8.39246654510498,True
60,Test/s13/8.pgm,13,13,7.910259246826172,True
60,Test/s13/9.pgm,13,13,6.783744812011719,True
60,Test/s13/10.pgm,13,13,2.7099692821502686,True
60,Test/s14/6.pgm,14,14,12.299687385559082,True
60,Test/s14/7.pgm,14,14,10.626424789428711,True
60,Test/s14/8.pgm,14,14,10.885337829589844,True
60,Test/s14/9.pgm,14,22,14.19511890411377,False
60,Test/s14/10.pgm,14,14,12.747591972351074,True
60,Test/s15/6.pgm,15,15,4.060189247131348,True
60,Test/s15/7.pgm,15,15,4.777249336242676,True
60,Test/s15/8.pgm,15,15,9.02834701538086,True
60,Test/s15/9.pgm,15,15,5.651418209075928,True
60,Test/s15/10.pgm,15,15,3.774440288543701,True
60,Test/s16/6.pgm,16,16,10.56358528137207,True
60,Test/s16/7.pgm,16,16,11.189143180847168,True
60,Test/s16/8.pgm,16,16,11.279191017150879,True
60,Test/s16/9.pgm,16,16,10.107574462890625,True
60,Test/s16/10.pgm,16,16,7.475019454956055,True
60,Test/s17/6.pgm,17,36,12.13508129119873,False
60,Test/s17/7.pgm,17,36,13.19844913482666,False
60,Test/s17/8.pgm,17,36,10.963415145874023,False
60,Test/s17/9.pgm,17,36,12.386321067810059,False
60,Test/s17/10.pgm,17,36,13.538823127746582,False
60,Test/s18/6.pgm,18,18,7.136291980743408,True
60,Test/s18/7.pgm,18,18,8.112701416015625,True
60,Test/s18/8.pgm,18,18,5.028765678405762,True
60,Test/s18/9.pgm,18,18,7.011563301086426,True
60,Test/s18/10.pgm,18,18,7.683789253234863,True
60,Test/s19/6.pgm,19,19,7.419520378112793,True
60,Test/s19/7.pgm,19,19,8.152406692504883,True
60,Test/s19/8.pgm,19,19,7.865013122558594,True
60,Test/s19/9.pgm,19,15,12.605202674865723,False
60,Test/s19/10.pgm,19,19,5.377565860748291,True
60,Test/s20/6.pgm,20,20,3.1342880725860596,True
60,Test/s20/7.pgm,20,20,7.003815650939941,True
60,Test/s20/8.pgm,20,38,11.440234184265137,False
60,Test/s20/9.pgm,20,20,10.624173164367676,True
60,Test/s20/10.pgm,20,20,4.314304351806641,True
60,Test/s21/6.pgm,21,21,6.12473201751709,True
60,Test/s21/7.pgm,21,21,7.710160732269287,True
60,Test/s21/8.pgm,21,21,6.896896839141846,True
60,Test/s21/9.pgm,21,21,4.787685871124268,True
60,Test/s21/10.pgm,21,21,6.533291816711426,True
60,Test/s22/6.pgm,22,22,6.905200481414795,True
60,Test/s22/7.pgm,22,22,4.4028167724609375,True
60,Test/s22/8.pgm,22,22,4.370715141296387,True
60,Test/s22/9.pgm,22,22,4.203230381011963,True
60,Test/s22/10.pgm,22,22,4.756513595581055,True
60,Test/s23/6.pgm,23,23,2.648806095123291,True
60,Test/s23/7.pgm,23,23,6.826745986938477,True
60,Test/s23/8.pgm,23,23,3.0967276096343994,True
60,Test/s23/9.pgm,23,38,7.568192005157471,False
60,Test/s23/10.pgm,23,23,5.042171478271484,True
60,Test/s24/6.pgm,24,24,4.394383907318115,True
60,Test/s24/7.pgm,24,24,5.083128452301025,True
60,Test/s24/8.pgm,24,24,6.8708882331848145,True
60,Test/s24/9.pgm,24,24,7.504632949829102,True
60,Test/s24/10.pgm,24,24,7.510758876800537,True
60,Test/s25/6.pgm,25,25,5.662609100341797,True
60,Test/s25/7.pgm,25,25,4.475683212280273,True
60,Test/s25/8.pgm,25,25,6.870961666107178,True
60,Test/s25/9.pgm,25,25,8.385009765625,True
60,Test/s25/10.pgm,25,25,4.5360260009765625,True
60,Test/s26/6.pgm,26,26,6.802860736846924,True
60,Test/s26/7.pgm,26,26,10.471181869506836,True
60,Test/s26/8.pgm,26,26,5.960604667663574,True
60,Test/s26/9.pgm,26,26,9.097418785095215,True
60,Test/s26/10.pgm,26,26,6.374760627746582,True
60,Test/s27/6.pgm,27,17,12.558782577514648,False
60,Test/s27/7.pgm,27,17,12.442329406738281,False
60,Test/s27/8.pgm,27,17,12.470346450805664,False
60,Test/s27/9.pgm,27,27,10.78709602355957,True
60,Test/s27/10.pgm,27,27,6.740548610687256,True
60,Test/s28/6.pgm,28,28,3.1247899532318115,True
60,Test/s28/7.pgm,28,28,6.589886665344238,True
60,Test/s28/8.pgm,28,37,10.520071983337402,False
60,Test/s28/9.pgm,28,28,10.48348617553711,True
60,Test/s28/10.pgm,28,28,8.211668014526367,True
60,Test/s29/6.pgm,29,29,3.9485039710998535,True
60,Test/s29/7.pgm,29,29,5.113685607910156,True
60,Test/s29/8.pgm,29,29,6.897919654846191,True
60,Test/s29/9.pgm,29,29,7.6996378898620605,True
60,Test/s29/10.pgm,29,29,6.3243842124938965,True
60,Test/s30/6.pgm,30,30,6.102313995361328,True
60,Test/s30/7.pgm,30,30,6.457736492156982,True
60,Test/s30/8.pgm,30,30,5.2705864906311035,True
60,Test/s30/9.pgm,30,30,8.768922805786133,True
60,Test/s30/10.pgm,30,30,4.229738235473633,True
60,Test/s31/6.pgm,31,31,9.301551818847656,True
60,Test/s31/7.pgm,31,31,8.817073822021484,True
60,Test/s31/8.pgm,31,31,4.412513732910156,True
60,Test/s31/9.pgm,31,31,6.449787616729736,True
60,Test/s31/10.pgm,31,31,5.617105960845947,True
60,Test/s32/6.pgm,32,32,9.361295700073242,True
60,Test/s32/7.pgm,32,2,12.130250930786133,False
60,Test/s32/8.pgm,32,32,9.400365829467773,True
60,Test/s32/9.pgm,32,32,8.743573188781738,True
60,Test/s32/10.pgm,32,32,10.83436393737793,True
60,Test/s33/6.pgm,33,33,9.392004013061523,True
60,Test/s33/7.pgm,33,33,5.718403339385986,True
60,Test/s33/8.pgm,33,33,9.290345191955566,True
60,Test/s33/9.pgm,33,33,5.402062892913818,True
